Booking_ID,Hotel_Name,Hotel_Category,City,State,Country,Checkin_Date,Checkout_Date,Month,Quarter,Year,Room_Type,Guests,Nights_Stayed,Room_Rate,Extra_Charges,Discount,Gross_Revenue,Net_Revenue,GST_Amount,Total_With_GST,Booking_Channel,Customer_Type,Payment_Mode,Occupancy_Status,Customer_Rating,Feedback_Status,Covid_Impact_Level
BK6103957,ITC Maurya,Luxury,New Delhi,Delhi,India,44288,44291,April,Q2,2021,Presidential Suite,1,3,4939,6711,3779,21528,17749,2129.88,19878.88,Goibibo,New Guest,Net Banking,No Show,4.7,Positive,High
BK8343554,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44386,44388,July,Q3,2021,Executive,4,2,23685,2084,88,49454,49366,5923.92,55289.92,MakeMyTrip,Member,Debit Card,Checked-In,4.2,Positive,Low
BK8708972,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44558,44562,December,Q4,2021,Presidential Suite,4,4,7846,6579,4523,37963,33440,4012.8,37452.8,Corporate,Regular,Cash,Checked-In,3.6,Positive,Low
BK9174945,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44633,44638,March,Q1,2022,Executive,1,5,11385,648,4065,57573,53508,6420.96,59928.96,Walk-in,Corporate,UPI,Checked-In,3.3,Positive,Low
BK6181648,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44637,44639,March,Q1,2022,Luxury Suite,2,2,4892,5739,1433,15523,14090,1690.8,15780.8,Goibibo,Corporate,Net Banking,Checked-Out,3.2,Negative,Low
BK4453851,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44636,44639,March,Q1,2022,Presidential Suite,2,3,27289,4211,1401,86078,84677,10161.24,94838.24,Website,Member,Credit Card,Checked-Out,4.7,Negative,Low
BK4764715,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44382,44386,July,Q3,2021,Presidential Suite,2,4,6536,6132,1877,32276,30399,3647.88,34046.88,Corporate,Corporate,Credit Card,Checked-In,4.4,Neutral,Low
BK5963478,ITC Rajputana,Business,Jaipur,Rajasthan,India,44596,44597,February,Q1,2022,Executive,1,1,19447,5955,4770,25402,20632,2475.84,23107.84,MakeMyTrip,VIP,Debit Card,Checked-Out,4.4,Positive,Low
BK7939517,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44567,44572,January,Q1,2022,Luxury Suite,1,5,23230,1275,312,117425,117113,14053.56,131166.56,MakeMyTrip,New Guest,Debit Card,Checked-In,5.0,Positive,High
BK8490675,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44587,44592,January,Q1,2022,Luxury Suite,1,5,5471,6244,2914,33599,30685,3682.2,34367.2,MakeMyTrip,Member,Cash,Checked-In,4.5,Positive,High
BK7121563,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44384,44386,July,Q3,2021,Executive,3,2,14087,3725,776,31899,31123,3734.76,34857.76,Corporate,Regular,Net Banking,Checked-Out,4.6,Positive,Low
BK2641883,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44552,44556,December,Q4,2021,Presidential Suite,3,4,26546,2548,4503,108732,104229,12507.48,116736.48,Website,New Guest,Net Banking,Checked-In,3.3,Positive,Low
BK5875544,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44434,44439,August,Q3,2021,Club Room,3,5,10178,1639,1847,52529,50682,6081.84,56763.84,Walk-in,Regular,Credit Card,Checked-In,3.6,Positive,Low
BK5177379,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44498,44502,October,Q4,2021,Deluxe,3,4,23491,259,3139,94223,91084,10930.08,102014.08,Corporate,Corporate,Credit Card,Checked-In,3.6,Negative,Low
BK9077653,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44396,44400,July,Q3,2021,Presidential Suite,3,4,27894,1204,2669,112780,110111,13213.32,123324.32,Walk-in,VIP,Credit Card,Checked-Out,3.4,Neutral,Low
BK3455645,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44526,44529,November,Q4,2021,Club Room,4,3,22290,5671,1055,72541,71486,8578.32,80064.32,Walk-in,Regular,UPI,Checked-In,4.0,Negative,Low
BK1632824,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44439,44444,August,Q3,2021,Executive,3,5,16652,5427,2871,88687,85816,10297.92,96113.92,Website,Member,Debit Card,Checked-Out,3.3,Positive,Low
BK1961557,ITC Maurya,Luxury,New Delhi,Delhi,India,44425,44427,August,Q3,2021,Presidential Suite,4,2,20303,4309,1119,44915,43796,5255.52,49051.52,Website,Corporate,Credit Card,Checked-In,3.5,Positive,Low
BK7824411,ITC Sonar,Business,Kolkata,West Bengal,India,44548,44553,December,Q4,2021,Deluxe,3,5,23497,4951,3402,122436,119034,14284.08,133318.08,MakeMyTrip,VIP,Credit Card,Checked-In,4.9,Negative,Low
BK9662769,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44578,44582,January,Q1,2022,Executive,2,4,23656,6000,4261,100624,96363,11563.56,107926.56,Goibibo,Regular,Net Banking,Checked-Out,4.5,Neutral,High
BK2361871,ITC Grand Goa,Resort,Goa,Goa,India,44581,44583,January,Q1,2022,Deluxe,2,2,20267,2877,373,43411,43038,5164.56,48202.56,Corporate,Regular,Debit Card,Checked-Out,3.4,Positive,High
BK1176145,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44425,44426,August,Q3,2021,Executive,1,1,10899,2218,2557,13117,10560,1267.2,11827.2,Booking.com,VIP,Cash,Checked-Out,4.0,Negative,Low
BK1351067,ITC Sonar,Business,Kolkata,West Bengal,India,44490,44492,October,Q4,2021,Deluxe,1,2,7057,332,108,14446,14338,1720.56,16058.56,Corporate,VIP,Debit Card,No Show,3.2,Negative,Low
BK2883173,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44331,44332,May,Q2,2021,Deluxe,2,1,20003,4246,2913,24249,21336,2560.32,23896.32,Walk-in,Regular,Cash,Checked-In,3.2,Negative,High
BK6749365,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44373,44375,June,Q2,2021,Luxury Suite,1,2,24156,6184,2809,54496,51687,6202.44,57889.44,Website,New Guest,Debit Card,Checked-In,3.7,Neutral,High
BK7310280,ITC Maurya,Luxury,New Delhi,Delhi,India,44374,44375,June,Q2,2021,Deluxe,3,1,6122,2228,2752,8350,5598,671.76,6269.76,Booking.com,Corporate,Net Banking,Checked-Out,4.7,Positive,High
BK3810987,ITC Windsor,Business,Bengaluru,Karnataka,India,44292,44297,April,Q2,2021,Deluxe,2,5,27585,3633,932,141558,140626,16875.12,157501.12,Website,Member,Debit Card,Checked-Out,3.7,Positive,High
BK5992768,ITC Narmada,Business,Ahmedabad,Gujarat,India,44638,44639,March,Q1,2022,Club Room,4,1,26929,5906,1712,32835,31123,3734.76,34857.76,Corporate,Corporate,Cash,Checked-In,3.5,Positive,Low
BK8820910,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44641,44642,March,Q1,2022,Club Room,2,1,24346,3815,1534,28161,26627,3195.24,29822.24,Walk-in,New Guest,Credit Card,Checked-In,4.6,Positive,Low
BK4910398,ITC Sonar,Business,Kolkata,West Bengal,India,44542,44544,December,Q4,2021,Executive,1,2,13350,1245,4054,27945,23891,2866.92,26757.92,Website,Regular,Debit Card,Checked-Out,3.2,Positive,Low
BK1748270,ITC Windsor,Business,Bengaluru,Karnataka,India,44451,44452,September,Q3,2021,Deluxe,4,1,21308,3182,3014,24490,21476,2577.12,24053.12,Booking.com,Member,UPI,Checked-In,4.4,Positive,Low
BK2893447,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44376,44378,June,Q2,2021,Executive,2,2,26190,679,3115,53059,49944,5993.28,55937.28,Walk-in,Corporate,UPI,Cancelled,3.4,Negative,High
BK4831208,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44478,44480,October,Q4,2021,Presidential Suite,1,2,18238,4167,2106,40643,38537,4624.44,43161.44,Corporate,VIP,Debit Card,Checked-Out,4.3,Positive,Low
BK3891614,ITC Windsor,Business,Bengaluru,Karnataka,India,44612,44615,February,Q1,2022,Presidential Suite,3,3,27188,5264,572,86828,86256,10350.72,96606.72,MakeMyTrip,Member,Cash,Checked-In,3.5,Negative,Low
BK8190973,ITC Maurya,Luxury,New Delhi,Delhi,India,44629,44633,March,Q1,2022,Club Room,3,4,12420,926,4840,50606,45766,5491.92,51257.92,Booking.com,Regular,Cash,Checked-In,3.2,Positive,Low
BK3892918,ITC Maurya,Luxury,New Delhi,Delhi,India,44433,44438,August,Q3,2021,Luxury Suite,2,5,23953,4617,2008,124382,122374,14684.88,137058.88,Booking.com,New Guest,Debit Card,Checked-Out,4.2,Negative,Low
BK2228047,ITC Grand Goa,Resort,Goa,Goa,India,44320,44323,May,Q2,2021,Deluxe,4,3,6124,3463,1130,21835,20705,2484.6,23189.6,MakeMyTrip,Member,Credit Card,Checked-In,3.4,Neutral,High
BK2570490,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44519,44520,November,Q4,2021,Club Room,1,1,6574,6590,1702,13164,11462,1375.44,12837.44,Corporate,VIP,Cash,Checked-Out,5.0,Positive,Low
BK6468038,ITC Narmada,Business,Ahmedabad,Gujarat,India,44505,44507,November,Q4,2021,Club Room,3,2,11067,154,2616,22288,19672,2360.64,22032.64,Website,Corporate,Net Banking,No Show,3.2,Positive,Low
BK8019908,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44638,44643,March,Q1,2022,Presidential Suite,1,5,6452,3913,1436,36173,34737,4168.44,38905.44,Website,New Guest,Debit Card,Checked-In,3.6,Positive,Low
BK7033226,ITC Windsor,Business,Bengaluru,Karnataka,India,44434,44438,August,Q3,2021,Presidential Suite,4,4,15530,6693,3673,68813,65140,7816.8,72956.8,Website,New Guest,Net Banking,Cancelled,4.0,Positive,Low
BK4837608,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44613,44614,February,Q1,2022,Luxury Suite,3,1,14323,426,92,14749,14657,1758.84,16415.84,Booking.com,Member,Credit Card,Checked-Out,3.6,Negative,Low
BK2621962,ITC Maurya,Luxury,New Delhi,Delhi,India,44554,44558,December,Q4,2021,Deluxe,3,4,5106,6649,553,27073,26520,3182.4,29702.4,Website,Regular,Net Banking,Checked-Out,3.6,Positive,Low
BK8389723,ITC Maurya,Luxury,New Delhi,Delhi,India,44576,44581,January,Q1,2022,Deluxe,3,5,22250,2299,3532,113549,110017,13202.04,123219.04,Corporate,Corporate,Cash,Checked-Out,4.1,Positive,High
BK1971166,ITC Sonar,Business,Kolkata,West Bengal,India,44449,44453,September,Q3,2021,Club Room,4,4,21345,2031,1590,87411,85821,10298.52,96119.52,Website,New Guest,UPI,Checked-Out,3.6,Negative,Low
BK7064644,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44416,44419,August,Q3,2021,Executive,4,3,8086,1911,5,26169,26164,3139.68,29303.68,Goibibo,Member,Net Banking,Checked-In,4.9,Positive,Low
BK7380056,ITC Narmada,Business,Ahmedabad,Gujarat,India,44597,44600,February,Q1,2022,Executive,3,3,14891,6808,361,51481,51120,6134.4,57254.4,Walk-in,New Guest,Cash,Cancelled,3.7,Positive,Low
BK2830835,ITC Windsor,Business,Bengaluru,Karnataka,India,44366,44367,June,Q2,2021,Luxury Suite,1,1,27911,6398,3242,34309,31067,3728.04,34795.04,MakeMyTrip,Corporate,Cash,Cancelled,3.2,Positive,High
BK4834319,ITC Grand Goa,Resort,Goa,Goa,India,44329,44331,May,Q2,2021,Deluxe,1,2,8750,901,4117,18401,14284,1714.08,15998.08,Walk-in,New Guest,Net Banking,Checked-In,3.7,Neutral,High
BK9207389,ITC Grand Goa,Resort,Goa,Goa,India,44390,44391,July,Q3,2021,Executive,1,1,23277,589,4728,23866,19138,2296.56,21434.56,Corporate,New Guest,UPI,Checked-Out,4.0,Positive,Low
BK9060344,ITC Windsor,Business,Bengaluru,Karnataka,India,44624,44629,March,Q1,2022,Deluxe,3,5,12254,6612,296,67882,67586,8110.32,75696.32,MakeMyTrip,Regular,Cash,Checked-Out,4.6,Positive,Low
BK2808257,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44422,44424,August,Q3,2021,Club Room,2,2,27545,2575,1133,57665,56532,6783.84,63315.84,Walk-in,Regular,UPI,Checked-Out,4.6,Negative,Low
BK2879480,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44350,44355,June,Q2,2021,Luxury Suite,2,5,7569,4942,3502,42787,39285,4714.2,43999.2,Walk-in,Corporate,Credit Card,Cancelled,3.8,Positive,High
BK4438354,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44537,44542,December,Q4,2021,Club Room,3,5,14827,1221,994,75356,74362,8923.44,83285.44,Goibibo,VIP,Cash,Checked-In,3.0,Neutral,Low
BK9787840,ITC Grand Goa,Resort,Goa,Goa,India,44614,44619,February,Q1,2022,Executive,1,5,14156,6471,4176,77251,73075,8769.0,81844.0,Website,Corporate,Debit Card,No Show,4.8,Positive,Low
BK7563894,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44629,44632,March,Q1,2022,Deluxe,1,3,6840,3299,3883,23819,19936,2392.32,22328.32,Goibibo,VIP,Cash,Checked-In,4.9,Positive,Low
BK2378901,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44420,44421,August,Q3,2021,Club Room,3,1,22858,6673,2126,29531,27405,3288.6,30693.6,Website,New Guest,Debit Card,Checked-In,4.7,Positive,Low
BK4570179,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44507,44511,November,Q4,2021,Executive,4,4,12319,6541,3844,55817,51973,6236.76,58209.76,Website,New Guest,Credit Card,Checked-In,3.2,Positive,Low
BK3405033,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44423,44425,August,Q3,2021,Executive,2,2,16164,3185,2971,35513,32542,3905.04,36447.04,Booking.com,Regular,UPI,No Show,4.9,Positive,Low
BK1825334,ITC Maurya,Luxury,New Delhi,Delhi,India,44441,44446,September,Q3,2021,Luxury Suite,4,5,15707,3781,4869,82316,77447,9293.64,86740.64,Booking.com,Regular,Cash,Cancelled,3.9,Positive,Low
BK2788856,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44587,44591,January,Q1,2022,Deluxe,3,4,10106,6099,3043,46523,43480,5217.6,48697.6,Goibibo,New Guest,Cash,Checked-In,4.5,Positive,High
BK4010301,ITC Sonar,Business,Kolkata,West Bengal,India,44533,44537,December,Q4,2021,Club Room,4,4,24188,4031,2754,100783,98029,11763.48,109792.48,MakeMyTrip,Member,Cash,Checked-In,4.5,Positive,Low
BK6460993,ITC Grand Goa,Resort,Goa,Goa,India,44458,44460,September,Q3,2021,Presidential Suite,3,2,5908,2560,3,14376,14373,1724.76,16097.76,Corporate,New Guest,Cash,Cancelled,3.5,Positive,Low
BK9982367,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44513,44514,November,Q4,2021,Deluxe,1,1,16269,5971,358,22240,21882,2625.84,24507.84,Walk-in,New Guest,Cash,Checked-In,4.1,Positive,Low
BK5465892,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44342,44343,May,Q2,2021,Executive,1,1,27307,3091,1009,30398,29389,3526.68,32915.68,Goibibo,VIP,Net Banking,Checked-In,3.0,Positive,High
BK1355356,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44451,44453,September,Q3,2021,Deluxe,4,2,13885,2669,1523,30439,28916,3469.92,32385.92,Website,Regular,UPI,Checked-In,3.8,Positive,Low
BK6667791,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44309,44310,April,Q2,2021,Executive,4,1,16806,2325,3361,19131,15770,1892.4,17662.4,Walk-in,Member,UPI,Checked-In,3.9,Positive,High
BK4263299,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44595,44597,February,Q1,2022,Deluxe,3,2,13459,3870,2026,30788,28762,3451.44,32213.44,Walk-in,VIP,Net Banking,Checked-In,4.8,Positive,Low
BK5407103,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44392,44394,July,Q3,2021,Luxury Suite,1,2,21073,6822,2530,48968,46438,5572.56,52010.56,Corporate,New Guest,Net Banking,Cancelled,3.4,Positive,Low
BK7404175,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44534,44537,December,Q4,2021,Presidential Suite,1,3,10509,2975,4063,34502,30439,3652.68,34091.68,Walk-in,VIP,Cash,Checked-In,4.1,Neutral,Low
BK1532472,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44346,44348,May,Q2,2021,Deluxe,2,2,11978,1433,3482,25389,21907,2628.84,24535.84,Booking.com,Member,UPI,Checked-In,4.7,Positive,High
BK7152752,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44519,44521,November,Q4,2021,Executive,3,2,7505,4476,3360,19486,16126,1935.12,18061.12,Website,VIP,Net Banking,Checked-In,3.0,Negative,Low
BK6889533,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44614,44615,February,Q1,2022,Executive,2,1,18277,5866,4865,24143,19278,2313.36,21591.36,Walk-in,Member,Cash,Checked-In,3.6,Neutral,Low
BK3902869,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44350,44351,June,Q2,2021,Presidential Suite,4,1,5546,5137,3876,10683,6807,816.84,7623.84,Website,Member,Net Banking,Checked-Out,3.2,Positive,High
BK5683816,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44460,44464,September,Q3,2021,Deluxe,1,4,12859,5464,1803,56900,55097,6611.64,61708.64,Corporate,Member,UPI,Checked-In,3.2,Positive,Low
BK9491672,ITC Grand Goa,Resort,Goa,Goa,India,44466,44470,September,Q3,2021,Club Room,3,4,11965,2008,4497,49868,45371,5444.52,50815.52,Goibibo,Corporate,Debit Card,No Show,4.1,Positive,Low
BK9532948,ITC Narmada,Business,Ahmedabad,Gujarat,India,44458,44461,September,Q3,2021,Presidential Suite,1,3,4843,4009,203,18538,18335,2200.2,20535.2,Website,Regular,Credit Card,Checked-In,4.6,Positive,Low
BK6753529,ITC Grand Goa,Resort,Goa,Goa,India,44356,44358,June,Q2,2021,Presidential Suite,1,2,13308,4251,3265,30867,27602,3312.24,30914.24,Goibibo,VIP,Debit Card,Checked-Out,3.6,Neutral,High
BK8355334,ITC Sonar,Business,Kolkata,West Bengal,India,44579,44584,January,Q1,2022,Deluxe,2,5,22371,6260,694,118115,117421,14090.52,131511.52,Corporate,Corporate,Credit Card,Cancelled,3.0,Positive,High
BK1311206,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44538,44542,December,Q4,2021,Deluxe,3,4,19530,2381,1574,80501,78927,9471.24,88398.24,Corporate,Corporate,UPI,Checked-Out,3.5,Positive,Low
BK3064504,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44509,44511,November,Q4,2021,Executive,1,2,13948,5088,390,32984,32594,3911.28,36505.28,Walk-in,Regular,UPI,Checked-In,4.4,Neutral,Low
BK7904890,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44412,44413,August,Q3,2021,Club Room,3,1,9618,4048,3141,13666,10525,1263.0,11788.0,Corporate,Member,Credit Card,No Show,4.1,Positive,Low
BK3986281,ITC Grand Goa,Resort,Goa,Goa,India,44527,44529,November,Q4,2021,Deluxe,1,2,16755,235,4843,33745,28902,3468.24,32370.24,Booking.com,Corporate,Debit Card,Checked-In,4.0,Positive,Low
BK1423002,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44417,44419,August,Q3,2021,Presidential Suite,3,2,4548,3456,43,12552,12509,1501.08,14010.08,Walk-in,Corporate,Net Banking,Checked-Out,4.1,Neutral,Low
BK7630748,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44650,44651,March,Q1,2022,Executive,1,1,4696,2135,3491,6831,3340,400.8,3740.8,Website,VIP,Cash,Cancelled,4.1,Neutral,Low
BK5354061,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44287,44291,April,Q2,2021,Luxury Suite,2,4,17603,4931,890,75343,74453,8934.36,83387.36,Goibibo,New Guest,Cash,Cancelled,4.5,Negative,High
BK9618165,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44391,44396,July,Q3,2021,Executive,4,5,25707,5153,872,133688,132816,15937.92,148753.92,Website,Regular,Debit Card,Checked-In,4.8,Positive,Low
BK7955849,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44311,44316,April,Q2,2021,Presidential Suite,2,5,12254,3580,756,64850,64094,7691.28,71785.28,Goibibo,Member,Cash,Checked-Out,3.9,Positive,High
BK1023615,ITC Sonar,Business,Kolkata,West Bengal,India,44480,44483,October,Q4,2021,Deluxe,4,3,15461,1867,2625,48250,45625,5475.0,51100.0,MakeMyTrip,VIP,Credit Card,Checked-Out,4.5,Positive,Low
BK9616348,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44605,44606,February,Q1,2022,Presidential Suite,4,1,25863,1359,1798,27222,25424,3050.88,28474.88,Website,New Guest,Cash,Checked-In,4.5,Positive,Low
BK8321913,ITC Maurya,Luxury,New Delhi,Delhi,India,44536,44540,December,Q4,2021,Presidential Suite,2,4,18831,867,703,76191,75488,9058.56,84546.56,Corporate,New Guest,Credit Card,Checked-Out,3.2,Positive,Low
BK4105839,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44618,44619,February,Q1,2022,Deluxe,3,1,18817,2978,3355,21795,18440,2212.8,20652.8,Goibibo,New Guest,Credit Card,Checked-In,4.4,Positive,Low
BK1592180,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44398,44401,July,Q3,2021,Club Room,1,3,5303,6451,4654,22360,17706,2124.72,19830.72,Corporate,New Guest,UPI,Checked-In,5.0,Positive,Low
BK5748574,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44419,44424,August,Q3,2021,Deluxe,2,5,16351,4765,97,86520,86423,10370.76,96793.76,MakeMyTrip,New Guest,Debit Card,Checked-In,3.4,Positive,Low
BK4259645,ITC Maurya,Luxury,New Delhi,Delhi,India,44407,44411,July,Q3,2021,Luxury Suite,1,4,8755,2146,179,37166,36987,4438.44,41425.44,Website,VIP,Net Banking,Checked-In,4.0,Positive,Low
BK7341022,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44340,44344,May,Q2,2021,Deluxe,1,4,17536,5811,4642,75955,71313,8557.56,79870.56,MakeMyTrip,Regular,UPI,Cancelled,3.1,Positive,High
BK5880263,ITC Sonar,Business,Kolkata,West Bengal,India,44609,44610,February,Q1,2022,Presidential Suite,3,1,8507,6782,4893,15289,10396,1247.52,11643.52,Website,VIP,Debit Card,Checked-Out,4.1,Positive,Low
BK7662994,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44374,44376,June,Q2,2021,Luxury Suite,2,2,10197,5873,1445,26267,24822,2978.64,27800.64,Corporate,Regular,Cash,Checked-In,4.4,Positive,High
BK9671269,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44466,44470,September,Q3,2021,Club Room,1,4,21540,5007,3668,91167,87499,10499.88,97998.88,Corporate,VIP,UPI,Checked-In,4.6,Neutral,Low
BK2838522,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44475,44480,October,Q4,2021,Presidential Suite,2,5,5330,6908,4308,33558,29250,3510.0,32760.0,Booking.com,Member,Net Banking,Checked-In,4.9,Positive,Low
BK2040043,ITC Windsor,Business,Bengaluru,Karnataka,India,44292,44295,April,Q2,2021,Club Room,1,3,5456,3268,3354,19636,16282,1953.84,18235.84,Walk-in,VIP,Net Banking,Cancelled,4.2,Positive,High
BK6474780,ITC Maurya,Luxury,New Delhi,Delhi,India,44349,44351,June,Q2,2021,Presidential Suite,1,2,8463,1525,1554,18451,16897,2027.64,18924.64,Goibibo,VIP,Net Banking,Checked-Out,3.6,Neutral,High
BK7604193,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44450,44454,September,Q3,2021,Club Room,3,4,17242,6470,196,75438,75242,9029.04,84271.04,Corporate,Corporate,Credit Card,Checked-In,3.3,Positive,Low
BK7635894,ITC Grand Goa,Resort,Goa,Goa,India,44547,44549,December,Q4,2021,Club Room,3,2,18545,6245,372,43335,42963,5155.56,48118.56,Corporate,Corporate,Credit Card,Checked-In,3.6,Negative,Low
BK5735341,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44288,44289,April,Q2,2021,Presidential Suite,2,1,17017,334,4765,17351,12586,1510.32,14096.32,Website,New Guest,Cash,Checked-In,4.0,Positive,High
BK6526028,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44290,44293,April,Q2,2021,Luxury Suite,4,3,21544,4934,2070,69566,67496,8099.52,75595.52,MakeMyTrip,Member,Credit Card,Checked-In,3.3,Positive,High
BK7718313,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44408,44409,July,Q3,2021,Deluxe,1,1,6846,5088,1367,11934,10567,1268.04,11835.04,Booking.com,VIP,Credit Card,Checked-In,3.4,Positive,Low
BK1795591,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44507,44508,November,Q4,2021,Club Room,2,1,18819,1674,546,20493,19947,2393.64,22340.64,MakeMyTrip,Member,Credit Card,Checked-Out,4.0,Positive,Low
BK2476769,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44573,44574,January,Q1,2022,Executive,4,1,16684,3727,2430,20411,17981,2157.72,20138.72,Goibibo,Corporate,Credit Card,Checked-Out,3.2,Positive,High
BK9459145,ITC Maurya,Luxury,New Delhi,Delhi,India,44352,44353,June,Q2,2021,Presidential Suite,3,1,9143,2656,1963,11799,9836,1180.32,11016.32,Goibibo,Member,Net Banking,Checked-In,3.7,Positive,High
BK3639446,ITC Maurya,Luxury,New Delhi,Delhi,India,44554,44557,December,Q4,2021,Luxury Suite,4,3,19953,3066,2624,62925,60301,7236.12,67537.12,Website,Member,UPI,Checked-Out,3.5,Neutral,Low
